match_id,team,position_bin,central_progression_share,wide_progression_share,outcome,outcome_binary
7480,OL Reign,Center Back,0.5714285714285714,0.42857142857142855,Win,Win
7480,OL Reign,Central Midfield,0.7647058823529411,0.23529411764705882,Win,Win
7480,OL Reign,Fullback,0.18032786885245902,0.819672131147541,Win,Win
7480,OL Reign,Goalkeeper,0.9615384615384616,0.038461538461538464,Win,Win
7480,OL Reign,Striker,0.25,0.75,Win,Win
7480,OL Reign,Wide Forward,0.3333333333333333,0.6666666666666666,Win,Win
7480,Utah Royals,Attacking Midfield,0.42105263157894735,0.5789473684210527,Loss,Non-Win
7480,Utah Royals,Center Back,0.7192982456140351,0.2807017543859649,Loss,Non-Win
7480,Utah Royals,Defensive Midfield,0.7096774193548387,0.2903225806451613,Loss,Non-Win
7480,Utah Royals,Fullback,0.23809523809523808,0.7619047619047619,Loss,Non-Win
7480,Utah Royals,Goalkeeper,1.0,0.0,Loss,Non-Win
7480,Utah Royals,Striker,0.125,0.875,Loss,Non-Win
7480,Utah Royals,Wide Forward,0.5,0.5,Loss,Non-Win
7494,Houston Dash,Attacking Midfield,0.8666666666666667,0.13333333333333333,Loss,Non-Win
7494,Houston Dash,Center Back,0.5510204081632653,0.4489795918367347,Loss,Non-Win
7494,Houston Dash,Central Midfield,0.5833333333333334,0.4166666666666667,Loss,Non-Win
7494,Houston Dash,Defensive Midfield,1.0,0.0,Loss,Non-Win
7494,Houston Dash,Fullback,0.22413793103448276,0.7758620689655172,Loss,Non-Win
7494,Houston Dash,Goalkeeper,0.9545454545454546,0.045454545454545456,Loss,Non-Win
7494,Houston Dash,Striker,0.55,0.45,Loss,Non-Win
7494,Utah Royals,Attacking Midfield,0.6923076923076923,0.3076923076923077,Win,Win
7494,Utah Royals,Center Back,0.7391304347826086,0.2608695652173913,Win,Win
7494,Utah Royals,Central Midfield,0.72,0.28,Win,Win
7494,Utah Royals,Defensive Midfield,0.6615384615384615,0.3384615384615385,Win,Win
7494,Utah Royals,Fullback,0.24528301886792453,0.7547169811320755,Win,Win
7494,Utah Royals,Goalkeeper,1.0,0.0,Win,Win
7494,Utah Royals,Striker,0.42857142857142855,0.5714285714285714,Win,Win
7494,Utah Royals,Wide Forward,0.3333333333333333,0.6666666666666666,Win,Win
7497,Chicago Red Stars,Center Back,0.7948717948717948,0.20512820512820512,Draw,Non-Win
7497,Chicago Red Stars,Central Midfield,0.82,0.18,Draw,Non-Win
7497,Chicago Red Stars,Fullback,0.25,0.75,Draw,Non-Win
7497,Chicago Red Stars,Goalkeeper,0.9473684210526315,0.05263157894736842,Draw,Non-Win
7497,Chicago Red Stars,Striker,0.5769230769230769,0.4230769230769231,Draw,Non-Win
7497,Chicago Red Stars,Wide Forward,0.3235294117647059,0.6764705882352942,Draw,Non-Win
7497,North Carolina Courage,Center Back,0.6521739130434783,0.34782608695652173,Draw,Non-Win
7497,North Carolina Courage,Central Midfield,0.6304347826086957,0.3695652173913043,Draw,Non-Win
7497,North Carolina Courage,Defensive Midfield,0.4375,0.5625,Draw,Non-Win
7497,North Carolina Courage,Fullback,0.19402985074626866,0.8059701492537313,Draw,Non-Win
7497,North Carolina Courage,Goalkeeper,1.0,0.0,Draw,Non-Win
7497,North Carolina Courage,Striker,0.38461538461538464,0.6153846153846154,Draw,Non-Win
7497,North Carolina Courage,Wide Forward,0.6896551724137931,0.3103448275862069,Draw,Non-Win
7521,NJ/NY Gotham FC,Attacking Midfield,0.8181818181818182,0.18181818181818182,Loss,Non-Win
7521,NJ/NY Gotham FC,Center Back,0.5882352941176471,0.4117647058823529,Loss,Non-Win
7521,NJ/NY Gotham FC,Central Midfield,0.6470588235294118,0.35294117647058826,Loss,Non-Win
7521,NJ/NY Gotham FC,Defensive Midfield,1.0,0.0,Loss,Non-Win
7521,NJ/NY Gotham FC,Fullback,0.3333333333333333,0.6666666666666666,Loss,Non-Win
7521,NJ/NY Gotham FC,Goalkeeper,0.8571428571428571,0.14285714285714285,Loss,Non-Win
7521,NJ/NY Gotham FC,Striker,0.375,0.625,Loss,Non-Win
7521,NJ/NY Gotham FC,Wide Forward,0.4444444444444444,0.5555555555555556,Loss,Non-Win
7521,Utah Royals,Attacking Midfield,0.5555555555555556,0.4444444444444444,Win,Win
7521,Utah Royals,Center Back,0.6212121212121212,0.3787878787878788,Win,Win
7521,Utah Royals,Central Midfield,0.5,0.5,Win,Win
7521,Utah Royals,Fullback,0.14583333333333334,0.8541666666666666,Win,Win
7521,Utah Royals,Goalkeeper,0.9333333333333333,0.06666666666666667,Win,Win
7521,Utah Royals,Striker,0.4,0.6,Win,Win
7522,Houston Dash,Attacking Midfield,0.6923076923076923,0.3076923076923077,Draw,Non-Win
7522,Houston Dash,Center Back,0.5853658536585366,0.4146341463414634,Draw,Non-Win
7522,Houston Dash,Defensive Midfield,0.7317073170731707,0.2682926829268293,Draw,Non-Win
7522,Houston Dash,Fullback,0.08333333333333333,0.9166666666666666,Draw,Non-Win
7522,Houston Dash,Goalkeeper,0.9714285714285714,0.02857142857142857,Draw,Non-Win
7522,Houston Dash,Striker,0.6666666666666666,0.3333333333333333,Draw,Non-Win
7522,Houston Dash,Wide Forward,0.4782608695652174,0.5217391304347826,Draw,Non-Win
7522,North Carolina Courage,Center Back,0.6391752577319587,0.36082474226804123,Draw,Non-Win
7522,North Carolina Courage,Defensive Midfield,0.5681818181818182,0.4318181818181818,Draw,Non-Win
7522,North Carolina Courage,Fullback,0.11764705882352941,0.8823529411764706,Draw,Non-Win
7522,North Carolina Courage,Goalkeeper,0.9523809523809523,0.047619047619047616,Draw,Non-Win
7522,North Carolina Courage,Striker,0.3,0.7,Draw,Non-Win
7522,North Carolina Courage,Wide Forward,0.7560975609756098,0.24390243902439024,Draw,Non-Win
7523,OL Reign,Center Back,0.5362318840579711,0.463768115942029,Draw,Non-Win
7523,OL Reign,Central Midfield,0.7142857142857143,0.2857142857142857,Draw,Non-Win
7523,OL Reign,Fullback,0.13846153846153847,0.8615384615384616,Draw,Non-Win
7523,OL Reign,Goalkeeper,1.0,0.0,Draw,Non-Win
7523,OL Reign,Striker,0.4166666666666667,0.5833333333333334,Draw,Non-Win
7523,OL Reign,Wide Forward,0.5161290322580645,0.4838709677419355,Draw,Non-Win
7523,Orlando Pride,Attacking Midfield,0.36666666666666664,0.6333333333333333,Draw,Non-Win
7523,Orlando Pride,Center Back,0.5121951219512195,0.4878048780487805,Draw,Non-Win
7523,Orlando Pride,Defensive Midfield,0.2727272727272727,0.7272727272727273,Draw,Non-Win
7523,Orlando Pride,Fullback,0.15254237288135594,0.847457627118644,Draw,Non-Win
7523,Orlando Pride,Goalkeeper,0.9629629629629629,0.037037037037037035,Draw,Non-Win
7523,Orlando Pride,Striker,0.3076923076923077,0.6923076923076923,Draw,Non-Win
7523,Orlando Pride,Wide Forward,0.1935483870967742,0.8064516129032258,Draw,Non-Win
7524,Houston Dash,Attacking Midfield,0.8,0.2,Win,Win
7524,Houston Dash,Center Back,0.7368421052631579,0.2631578947368421,Win,Win
7524,Houston Dash,Defensive Midfield,0.7142857142857143,0.2857142857142857,Win,Win
7524,Houston Dash,Fullback,0.12727272727272726,0.8727272727272727,Win,Win
7524,Houston Dash,Goalkeeper,1.0,0.0,Win,Win
7524,Houston Dash,Striker,0.5454545454545454,0.45454545454545453,Win,Win
7524,Houston Dash,Wide Forward,0.41935483870967744,0.5806451612903226,Win,Win
7524,Orlando Pride,Center Back,0.6091954022988506,0.39080459770114945,Loss,Non-Win
7524,Orlando Pride,Central Midfield,0.5517241379310345,0.4482758620689655,Loss,Non-Win
7524,Orlando Pride,Defensive Midfield,0.5882352941176471,0.4117647058823529,Loss,Non-Win
7524,Orlando Pride,Fullback,0.41509433962264153,0.5849056603773585,Loss,Non-Win
7524,Orlando Pride,Goalkeeper,0.9090909090909091,0.09090909090909091,Loss,Non-Win
7524,Orlando Pride,Striker,0.625,0.375,Loss,Non-Win
7524,Orlando Pride,Wide Forward,0.3076923076923077,0.6923076923076923,Loss,Non-Win
7549,Iceland,Center Back,0.6829268292682927,0.3170731707317073,Loss,Non-Win
7549,Iceland,Defensive Midfield,0.46511627906976744,0.5348837209302325,Loss,Non-Win
7549,Iceland,Fullback,0.1,0.9,Loss,Non-Win
7549,Iceland,Goalkeeper,0.9565217391304348,0.043478260869565216,Loss,Non-Win
7549,Iceland,Striker,0.6,0.4,Loss,Non-Win
7549,Iceland,Wide Forward,0.45454545454545453,0.5454545454545454,Loss,Non-Win
7549,Nigeria,Attacking Midfield,1.0,0.0,Win,Win
7549,Nigeria,Center Back,0.5443037974683544,0.45569620253164556,Win,Win
7549,Nigeria,Central Midfield,0.6744186046511628,0.32558139534883723,Win,Win
7549,Nigeria,Defensive Midfield,1.0,0.0,Win,Win
7549,Nigeria,Fullback,1.0,0.0,Win,Win
7549,Nigeria,Goalkeeper,1.0,0.0,Win,Win
7549,Nigeria,Striker,0.4117647058823529,0.5882352941176471,Win,Win
7549,Nigeria,Wide Forward,0.14705882352941177,0.8529411764705882,Win,Win
7555,Colombia,Attacking Midfield,0.6052631578947368,0.39473684210526316,Win,Win
7555,Colombia,Center Back,0.6444444444444445,0.35555555555555557,Win,Win
7555,Colombia,Defensive Midfield,0.6875,0.3125,Win,Win
7555,Colombia,Fullback,0.1,0.9,Win,Win
7555,Colombia,Goalkeeper,0.8823529411764706,0.11764705882352941,Win,Win
7555,Colombia,Striker,0.5714285714285714,0.42857142857142855,Win,Win
7555,Colombia,Wide Forward,0.17777777777777778,0.8222222222222222,Win,Win
7555,Poland,Center Back,0.5,0.5,Loss,Non-Win
7555,Poland,Central Midfield,0.7575757575757576,0.24242424242424243,Loss,Non-Win
7555,Poland,Goalkeeper,0.9130434782608695,0.08695652173913043,Loss,Non-Win
7555,Poland,Striker,0.3076923076923077,0.6923076923076923,Loss,Non-Win
7555,Poland,Wide Forward,0.4,0.6,Loss,Non-Win
7557,Iran,Center Back,0.5,0.5,Draw,Non-Win
7557,Iran,Central Midfield,0.5454545454545454,0.45454545454545453,Draw,Non-Win
7557,Iran,Defensive Midfield,0.5714285714285714,0.42857142857142855,Draw,Non-Win
7557,Iran,Fullback,0.08571428571428572,0.9142857142857143,Draw,Non-Win
7557,Iran,Goalkeeper,0.9583333333333334,0.041666666666666664,Draw,Non-Win
7557,Iran,Striker,0.8571428571428571,0.14285714285714285,Draw,Non-Win
7557,Iran,Wide Forward,0.5,0.5,Draw,Non-Win
7557,Portugal,Center Back,0.7636363636363637,0.23636363636363636,Draw,Non-Win
7557,Portugal,Defensive Midfield,0.7534246575342466,0.2465753424657534,Draw,Non-Win
7557,Portugal,Fullback,0.13636363636363635,0.8636363636363636,Draw,Non-Win
7557,Portugal,Goalkeeper,1.0,0.0,Draw,Non-Win
7557,Portugal,Striker,0.3076923076923077,0.6923076923076923,Draw,Non-Win
7557,Portugal,Wide Forward,0.23076923076923078,0.7692307692307693,Draw,Non-Win
7563,Denmark,Center Back,0.5217391304347826,0.4782608695652174,Draw,Non-Win
7563,Denmark,Central Midfield,0.5217391304347826,0.4782608695652174,Draw,Non-Win
7563,Denmark,Defensive Midfield,0.3333333333333333,0.6666666666666666,Draw,Non-Win
7563,Denmark,Fullback,0.13157894736842105,0.868421052631579,Draw,Non-Win
7563,Denmark,Goalkeeper,0.9411764705882353,0.058823529411764705,Draw,Non-Win
7563,Denmark,Striker,0.2727272727272727,0.7272727272727273,Draw,Non-Win
7563,Denmark,Wide Forward,0.4666666666666667,0.5333333333333333,Draw,Non-Win
7563,France,Attacking Midfield,0.625,0.375,Draw,Non-Win
7563,France,Center Back,0.7252747252747253,0.27472527472527475,Draw,Non-Win
7563,France,Defensive Midfield,0.6538461538461539,0.34615384615384615,Draw,Non-Win
7563,France,Fullback,0.10714285714285714,0.8928571428571429,Draw,Non-Win
7563,France,Goalkeeper,0.96,0.04,Draw,Non-Win
7563,France,Striker,0.25,0.75,Draw,Non-Win
7563,France,Wide Forward,0.3181818181818182,0.6818181818181818,Draw,Non-Win
7570,Belgium,Center Back,0.4574468085106383,0.5425531914893617,Win,Win
7570,Belgium,Central Midfield,0.6304347826086957,0.3695652173913043,Win,Win
7570,Belgium,Goalkeeper,0.9655172413793104,0.034482758620689655,Win,Win
7570,Belgium,Striker,1.0,0.0,Win,Win
7570,Belgium,Wide Forward,0.3275862068965517,0.6724137931034483,Win,Win
7570,England,Attacking Midfield,0.6666666666666666,0.3333333333333333,Loss,Non-Win
7570,England,Center Back,0.5384615384615384,0.46153846153846156,Loss,Non-Win
7570,England,Defensive Midfield,0.9047619047619048,0.09523809523809523,Loss,Non-Win
7570,England,Goalkeeper,0.9583333333333334,0.041666666666666664,Loss,Non-Win
7570,England,Striker,0.6428571428571429,0.35714285714285715,Loss,Non-Win
7570,England,Wide Forward,0.18181818181818182,0.8181818181818182,Loss,Non-Win
7571,Colombia,Attacking Midfield,0.45454545454545453,0.5454545454545454,Win,Win
7571,Colombia,Center Back,0.7741935483870968,0.22580645161290322,Win,Win
7571,Colombia,Central Midfield,0.7037037037037037,0.2962962962962963,Win,Win
7571,Colombia,Fullback,0.06521739130434782,0.9347826086956522,Win,Win
7571,Colombia,Goalkeeper,0.9666666666666667,0.03333333333333333,Win,Win
7571,Colombia,Striker,1.0,0.0,Win,Win
7571,Colombia,Wide Forward,0.36585365853658536,0.6341463414634146,Win,Win
7571,Senegal,Center Back,0.5961538461538461,0.40384615384615385,Loss,Non-Win
7571,Senegal,Central Midfield,0.4482758620689655,0.5517241379310345,Loss,Non-Win
7571,Senegal,Fullback,0.1111111111111111,0.8888888888888888,Loss,Non-Win
7571,Senegal,Goalkeeper,0.8235294117647058,0.17647058823529413,Loss,Non-Win
7571,Senegal,Striker,0.6551724137931034,0.3448275862068966,Loss,Non-Win
7571,Senegal,Wide Forward,0.18181818181818182,0.8181818181818182,Loss,Non-Win
7572,Japan,Center Back,0.734375,0.265625,Loss,Non-Win
7572,Japan,Central Midfield,0.6136363636363636,0.38636363636363635,Loss,Non-Win
7572,Japan,Defensive Midfield,0.8571428571428571,0.14285714285714285,Loss,Non-Win
7572,Japan,Fullback,0.14285714285714285,0.8571428571428571,Loss,Non-Win
7572,Japan,Goalkeeper,0.8823529411764706,0.11764705882352941,Loss,Non-Win
7572,Japan,Striker,0.6363636363636364,0.36363636363636365,Loss,Non-Win
7572,Japan,Wide Forward,0.3793103448275862,0.6206896551724138,Loss,Non-Win
7572,Poland,Attacking Midfield,0.5833333333333334,0.4166666666666667,Win,Win
7572,Poland,Center Back,0.5396825396825397,0.4603174603174603,Win,Win
7572,Poland,Defensive Midfield,0.7096774193548387,0.2903225806451613,Win,Win
7572,Poland,Fullback,0.04878048780487805,0.9512195121951219,Win,Win
7572,Poland,Goalkeeper,0.9565217391304348,0.043478260869565216,Win,Win
7572,Poland,Striker,0.7142857142857143,0.2857142857142857,Win,Win
7572,Poland,Wide Forward,0.34375,0.65625,Win,Win
7576,Portugal,Center Back,0.5555555555555556,0.4444444444444444,Draw,Non-Win
7576,Portugal,Central Midfield,0.72,0.28,Draw,Non-Win
7576,Portugal,Fullback,0.1951219512195122,0.8048780487804879,Draw,Non-Win
7576,Portugal,Goalkeeper,0.9615384615384616,0.038461538461538464,Draw,Non-Win
7576,Portugal,Striker,0.4074074074074074,0.5925925925925926,Draw,Non-Win
7576,Portugal,Wide Forward,0.2631578947368421,0.7368421052631579,Draw,Non-Win
7576,Spain,Center Back,0.72,0.28,Draw,Non-Win
7576,Spain,Central Midfield,0.4166666666666667,0.5833333333333334,Draw,Non-Win
7576,Spain,Defensive Midfield,0.7857142857142857,0.21428571428571427,Draw,Non-Win
7576,Spain,Fullback,0.11538461538461539,0.8846153846153846,Draw,Non-Win
7576,Spain,Goalkeeper,1.0,0.0,Draw,Non-Win
7576,Spain,Striker,0.75,0.25,Draw,Non-Win
7576,Spain,Wide Forward,0.358974358974359,0.6410256410256411,Draw,Non-Win
7580,Argentina,Center Back,0.8533333333333334,0.14666666666666667,Loss,Non-Win
7580,Argentina,Central Midfield,0.6346153846153846,0.36538461538461536,Loss,Non-Win
7580,Argentina,Defensive Midfield,0.8,0.2,Loss,Non-Win
7580,Argentina,Fullback,0.17073170731707318,0.8292682926829268,Loss,Non-Win
7580,Argentina,Goalkeeper,0.8461538461538461,0.15384615384615385,Loss,Non-Win
7580,Argentina,Striker,0.3333333333333333,0.6666666666666666,Loss,Non-Win
7580,Argentina,Wide Forward,0.125,0.875,Loss,Non-Win
7580,France,Center Back,0.6595744680851063,0.3404255319148936,Win,Win
7580,France,Defensive Midfield,0.7111111111111111,0.28888888888888886,Win,Win
7580,France,Fullback,0.375,0.625,Win,Win
7580,France,Goalkeeper,0.9230769230769231,0.07692307692307693,Win,Win
7580,France,Striker,0.75,0.25,Win,Win
7580,France,Wide Forward,0.5294117647058824,0.47058823529411764,Win,Win
8649,France,Attacking Midfield,0.6428571428571429,0.35714285714285715,Win,Win
8649,France,Center Back,0.5833333333333334,0.4166666666666667,Win,Win
8649,France,Central Midfield,0.5423728813559322,0.4576271186440678,Win,Win
8649,France,Defensive Midfield,1.0,0.0,Win,Win
8649,France,Fullback,0.10204081632653061,0.8979591836734694,Win,Win
8649,France,Goalkeeper,0.9642857142857143,0.03571428571428571,Win,Win
8649,France,Striker,0.7142857142857143,0.2857142857142857,Win,Win
8649,France,Wide Forward,0.34782608695652173,0.6521739130434783,Win,Win
8649,Uruguay,Attacking Midfield,0.7,0.3,Loss,Non-Win
8649,Uruguay,Center Back,0.6521739130434783,0.34782608695652173,Loss,Non-Win
8649,Uruguay,Central Midfield,0.4864864864864865,0.5135135135135135,Loss,Non-Win
8649,Uruguay,Defensive Midfield,0.5,0.5,Loss,Non-Win
8649,Uruguay,Fullback,0.22857142857142856,0.7714285714285715,Loss,Non-Win
8649,Uruguay,Goalkeeper,1.0,0.0,Loss,Non-Win
8649,Uruguay,Striker,0.6666666666666666,0.3333333333333333,Loss,Non-Win
8649,Uruguay,Wide Forward,0.16666666666666666,0.8333333333333334,Loss,Non-Win
8651,England,Attacking Midfield,0.7391304347826086,0.2608695652173913,Win,Win
8651,England,Center Back,0.5875,0.4125,Win,Win
8651,England,Defensive Midfield,0.7428571428571429,0.2571428571428571,Win,Win
8651,England,Fullback,0.0,1.0,Win,Win
8651,England,Goalkeeper,1.0,0.0,Win,Win
8651,England,Striker,0.5789473684210527,0.42105263157894735,Win,Win
8651,England,Wide Forward,0.1891891891891892,0.8108108108108109,Win,Win
8651,Sweden,Center Back,0.6851851851851852,0.3148148148148148,Loss,Non-Win
8651,Sweden,Central Midfield,0.5862068965517241,0.41379310344827586,Loss,Non-Win
8651,Sweden,Fullback,0.029850746268656716,0.9701492537313433,Loss,Non-Win
8651,Sweden,Goalkeeper,0.9259259259259259,0.07407407407407407,Loss,Non-Win
8651,Sweden,Striker,0.2857142857142857,0.7142857142857143,Loss,Non-Win
8651,Sweden,Wide Forward,0.5357142857142857,0.4642857142857143,Loss,Non-Win
8657,Belgium,Center Back,0.49333333333333335,0.5066666666666667,Win,Win
8657,Belgium,Defensive Midfield,0.7567567567567568,0.24324324324324326,Win,Win
8657,Belgium,Fullback,0.15384615384615385,0.8461538461538461,Win,Win
8657,Belgium,Goalkeeper,0.9545454545454546,0.045454545454545456,Win,Win
8657,Belgium,Striker,0.8333333333333334,0.16666666666666666,Win,Win
8657,Belgium,Wide Forward,0.7321428571428571,0.26785714285714285,Win,Win
8657,England,Center Back,0.725,0.275,Loss,Non-Win
8657,England,Central Midfield,0.5384615384615384,0.46153846153846156,Loss,Non-Win
8657,England,Defensive Midfield,0.84375,0.15625,Loss,Non-Win
8657,England,Fullback,0.20930232558139536,0.7906976744186046,Loss,Non-Win
8657,England,Goalkeeper,1.0,0.0,Loss,Non-Win
8657,England,Striker,0.7368421052631579,0.2631578947368421,Loss,Non-Win
9602,Barcelona,Center Back,0.6333333333333333,0.36666666666666664,Win,Win
9602,Barcelona,Central Midfield,0.7619047619047619,0.23809523809523808,Win,Win
9602,Barcelona,Defensive Midfield,0.9565217391304348,0.043478260869565216,Win,Win
9602,Barcelona,Fullback,0.1891891891891892,0.8108108108108109,Win,Win
9602,Barcelona,Goalkeeper,1.0,0.0,Win,Win
9602,Barcelona,Striker,0.0,1.0,Win,Win
9602,Barcelona,Wide Forward,0.5609756097560976,0.43902439024390244,Win,Win
9602,Getafe,Attacking Midfield,0.4,0.6,Loss,Non-Win
9602,Getafe,Center Back,0.5789473684210527,0.42105263157894735,Loss,Non-Win
9602,Getafe,Defensive Midfield,0.47058823529411764,0.5294117647058824,Loss,Non-Win
9602,Getafe,Fullback,0.17391304347826086,0.8260869565217391,Loss,Non-Win
9602,Getafe,Goalkeeper,0.9393939393939394,0.06060606060606061,Loss,Non-Win
9602,Getafe,Striker,0.4166666666666667,0.5833333333333334,Loss,Non-Win
9602,Getafe,Wide Forward,0.21428571428571427,0.7857142857142857,Loss,Non-Win
9620,Barcelona,Center Back,0.7529411764705882,0.24705882352941178,Win,Win
9620,Barcelona,Defensive Midfield,0.7777777777777778,0.2222222222222222,Win,Win
9620,Barcelona,Fullback,0.125,0.875,Win,Win
9620,Barcelona,Goalkeeper,1.0,0.0,Win,Win
9620,Barcelona,Striker,0.6842105263157895,0.3157894736842105,Win,Win
9620,Barcelona,Wide Forward,0.5454545454545454,0.45454545454545453,Win,Win
9620,Girona,Attacking Midfield,0.7333333333333333,0.26666666666666666,Loss,Non-Win
9620,Girona,Center Back,0.5217391304347826,0.4782608695652174,Loss,Non-Win
9620,Girona,Central Midfield,0.6052631578947368,0.39473684210526316,Loss,Non-Win
9620,Girona,Defensive Midfield,1.0,0.0,Loss,Non-Win
9620,Girona,Fullback,0.17857142857142858,0.8214285714285714,Loss,Non-Win
9620,Girona,Goalkeeper,1.0,0.0,Loss,Non-Win
9620,Girona,Striker,1.0,0.0,Loss,Non-Win
9695,Barcelona,Center Back,0.4807692307692308,0.5192307692307693,Draw,Non-Win
9695,Barcelona,Defensive Midfield,0.875,0.125,Draw,Non-Win
9695,Barcelona,Fullback,0.09523809523809523,0.9047619047619048,Draw,Non-Win
9695,Barcelona,Goalkeeper,1.0,0.0,Draw,Non-Win
9695,Barcelona,Striker,0.74,0.26,Draw,Non-Win
9695,Barcelona,Wide Forward,0.5319148936170213,0.46808510638297873,Draw,Non-Win
9695,Valencia,Center Back,0.3888888888888889,0.6111111111111112,Draw,Non-Win
9695,Valencia,Defensive Midfield,0.7804878048780488,0.21951219512195122,Draw,Non-Win
9695,Valencia,Fullback,0.2926829268292683,0.7073170731707317,Draw,Non-Win
9695,Valencia,Goalkeeper,0.9166666666666666,0.08333333333333333,Draw,Non-Win
9695,Valencia,Striker,0.8,0.2,Draw,Non-Win
9695,Valencia,Wide Forward,0.28,0.72,Draw,Non-Win
9783,Barcelona,Attacking Midfield,0.5714285714285714,0.42857142857142855,Draw,Non-Win
9783,Barcelona,Center Back,0.5084745762711864,0.4915254237288136,Draw,Non-Win
9783,Barcelona,Central Midfield,0.4666666666666667,0.5333333333333333,Draw,Non-Win
9783,Barcelona,Defensive Midfield,0.8620689655172413,0.13793103448275862,Draw,Non-Win
9783,Barcelona,Fullback,0.3409090909090909,0.6590909090909091,Draw,Non-Win
9783,Barcelona,Goalkeeper,0.9545454545454546,0.045454545454545456,Draw,Non-Win
9783,Barcelona,Striker,0.2857142857142857,0.7142857142857143,Draw,Non-Win
9783,Barcelona,Wide Forward,0.6153846153846154,0.38461538461538464,Draw,Non-Win
9783,Espanyol,Center Back,0.6666666666666666,0.3333333333333333,Draw,Non-Win
9783,Espanyol,Defensive Midfield,0.5769230769230769,0.4230769230769231,Draw,Non-Win
9783,Espanyol,Fullback,0.11764705882352941,0.8823529411764706,Draw,Non-Win
9783,Espanyol,Goalkeeper,0.96,0.04,Draw,Non-Win
9783,Espanyol,Striker,0.5,0.5,Draw,Non-Win
9783,Espanyol,Wide Forward,0.23076923076923078,0.7692307692307693,Draw,Non-Win
9827,Barcelona,Center Back,0.62,0.38,Draw,Non-Win
9827,Barcelona,Defensive Midfield,0.803921568627451,0.19607843137254902,Draw,Non-Win
9827,Barcelona,Fullback,0.23076923076923078,0.7692307692307693,Draw,Non-Win
9827,Barcelona,Goalkeeper,1.0,0.0,Draw,Non-Win
9827,Barcelona,Striker,0.8048780487804879,0.1951219512195122,Draw,Non-Win
9827,Barcelona,Wide Forward,0.5609756097560976,0.43902439024390244,Draw,Non-Win
9827,Las Palmas,Attacking Midfield,0.7142857142857143,0.2857142857142857,Draw,Non-Win
9827,Las Palmas,Center Back,0.4838709677419355,0.5161290322580645,Draw,Non-Win
9827,Las Palmas,Defensive Midfield,0.76,0.24,Draw,Non-Win
9827,Las Palmas,Fullback,0.13513513513513514,0.8648648648648649,Draw,Non-Win
9827,Las Palmas,Goalkeeper,0.9375,0.0625,Draw,Non-Win
9827,Las Palmas,Striker,0.1111111111111111,0.8888888888888888,Draw,Non-Win
9827,Las Palmas,Wide Forward,0.3333333333333333,0.6666666666666666,Draw,Non-Win
9889,Barcelona,Attacking Midfield,0.6428571428571429,0.35714285714285715,Draw,Non-Win
9889,Barcelona,Center Back,0.5405405405405406,0.4594594594594595,Draw,Non-Win
9889,Barcelona,Central Midfield,0.6206896551724138,0.3793103448275862,Draw,Non-Win
9889,Barcelona,Defensive Midfield,0.9,0.1,Draw,Non-Win
9889,Barcelona,Fullback,0.2222222222222222,0.7777777777777778,Draw,Non-Win
9889,Barcelona,Goalkeeper,0.9736842105263158,0.02631578947368421,Draw,Non-Win
9889,Barcelona,Striker,0.6666666666666666,0.3333333333333333,Draw,Non-Win
9889,Barcelona,Wide Forward,0.5277777777777778,0.4722222222222222,Draw,Non-Win
9889,Celta Vigo,Center Back,0.3917525773195876,0.6082474226804123,Draw,Non-Win
9889,Celta Vigo,Central Midfield,0.5862068965517241,0.41379310344827586,Draw,Non-Win
9889,Celta Vigo,Defensive Midfield,0.7619047619047619,0.23809523809523808,Draw,Non-Win
9889,Celta Vigo,Fullback,0.0,1.0,Draw,Non-Win
9889,Celta Vigo,Goalkeeper,0.9629629629629629,0.037037037037037035,Draw,Non-Win
9889,Celta Vigo,Striker,0.6521739130434783,0.34782608695652173,Draw,Non-Win
9889,Celta Vigo,Wide Forward,0.2564102564102564,0.7435897435897436,Draw,Non-Win
16073,Atlético Madrid,Center Back,0.8,0.2,Draw,Non-Win
16073,Atlético Madrid,Central Midfield,0.6956521739130435,0.30434782608695654,Draw,Non-Win
16073,Atlético Madrid,Fullback,0.14285714285714285,0.8571428571428571,Draw,Non-Win
16073,Atlético Madrid,Goalkeeper,1.0,0.0,Draw,Non-Win
16073,Atlético Madrid,Striker,0.4782608695652174,0.5217391304347826,Draw,Non-Win
16073,Atlético Madrid,Wide Forward,0.4838709677419355,0.5161290322580645,Draw,Non-Win
16073,Barcelona,Center Back,0.6428571428571429,0.35714285714285715,Draw,Non-Win
16073,Barcelona,Central Midfield,0.8367346938775511,0.16326530612244897,Draw,Non-Win
16073,Barcelona,Fullback,0.1794871794871795,0.8205128205128205,Draw,Non-Win
16073,Barcelona,Goalkeeper,1.0,0.0,Draw,Non-Win
16073,Barcelona,Striker,0.7222222222222222,0.2777777777777778,Draw,Non-Win
16073,Barcelona,Wide Forward,0.5517241379310345,0.4482758620689655,Draw,Non-Win
16079,Barcelona,Center Back,0.84,0.16,Win,Win
16079,Barcelona,Central Midfield,0.5813953488372093,0.4186046511627907,Win,Win
16079,Barcelona,Defensive Midfield,0.84,0.16,Win,Win
16079,Barcelona,Fullback,0.1,0.9,Win,Win
16079,Barcelona,Goalkeeper,1.0,0.0,Win,Win
16079,Barcelona,Striker,0.5833333333333334,0.4166666666666667,Win,Win
16079,Barcelona,Wide Forward,0.3611111111111111,0.6388888888888888,Win,Win
